sample_id,phase,split,action,category,n_picks,has_correct_pick,all_picks_correct,min_cal_conf,max_cal_conf,reason_codes
XO.LD41..HH.2018.06.24.21.53.25,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.831,0.892,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.24.21.53.31,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.753,0.806,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.24.03.05.14,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.66,0.776,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.24.06.41.24,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.785,0.912,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.24.06.41.24,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.785,0.912,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.24.06.41.33,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.658,0.781,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.24.06.41.33,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.658,0.781,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.06.24.07.28.52,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.857,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.06.24.07.28.52,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.857,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.24.11.28.11,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.696,0.75,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.24.13.18.58,P,main,FUSE,AUTO_FUSE,4,True,True,0.732,0.948,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.24.13.18.58,S,main,FUSE,AUTO_FUSE,3,True,False,0.842,0.948,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.06.24.20.52.29,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.804,0.898,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.25.06.46.14,S,main,FUSE,AUTO_FUSE,3,True,True,0.791,0.861,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.25.13.30.18,P,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.947,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.25.13.30.18,S,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.947,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.25.15.05.48,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.839,0.937,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT18..HH.2018.06.25.20.45.33,P,main,FUSE,AUTO_FUSE,3,True,True,0.831,0.94,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.06.26.04.06.48,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,4,True,False,0.578,0.855,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT01..HH.2018.06.26.04.07.06,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.538,0.825,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD45..HH.2018.06.26.23.50.41,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.834,0.929,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD45..HH.2018.06.27.00.26.02,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.847,0.945,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.27.15.38.33,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.831,0.948,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.27.15.38.33,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.831,0.948,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.27.15.38.37,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.61,0.953,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD40..HH.2018.06.27.15.38.37,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.849,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.06.27.16.31.44,P,main,FUSE,AUTO_FUSE,4,True,True,0.779,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.06.27.16.31.44,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.855,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT13..HH.2018.06.27.16.31.58,P,main,FUSE,AUTO_FUSE,3,True,True,0.828,0.873,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.06.27.16.32.06,P,main,FUSE,AUTO_FUSE,3,True,True,0.794,0.872,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.27.21.35.03,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.585,0.953,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.27.21.35.03,S,main,FUSE,AUTO_FUSE,3,True,True,0.855,0.953,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.27.21.35.07,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.731,0.878,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.27.21.35.07,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.731,0.878,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.27.21.35.14,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.846,0.942,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.27.21.35.14,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.846,0.942,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.27.01.14.12,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.851,0.946,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.27.01.14.12,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.851,0.946,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.27.14.35.14,P,main,FUSE,AUTO_FUSE,3,True,True,0.777,0.85,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.27.14.35.14,S,main,FUSE,AUTO_FUSE,3,True,True,0.777,0.85,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.27.14.35.49,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.691,0.827,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.27.15.03.47,P,main,FUSE,AUTO_FUSE,3,True,True,0.86,0.949,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.27.15.03.47,S,main,FUSE,AUTO_FUSE,3,True,True,0.86,0.949,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.27.18.15.52,P,main,FUSE,AUTO_FUSE,3,True,True,0.813,0.94,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.27.18.15.52,S,main,FUSE,AUTO_FUSE,3,True,True,0.813,0.94,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.27.18.42.22,S,main,FUSE,AUTO_FUSE,3,True,True,0.815,0.857,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.27.19.46.48,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.824,0.852,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.27.19.46.50,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.697,0.828,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT10..HH.2018.06.27.21.27.30,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.06.27.21.27.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT16..HH.2018.06.27.21.27.36,P,main,ROUTE,AUTO_ROUTE,3,True,True,0.733,0.914,ONLY_SURVIVOR_PickBlue
XO.LT04..HH.2018.06.29.01.00.03,P,main,FUSE,AUTO_FUSE,3,True,False,0.748,0.85,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.29.00.59.59,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.676,0.956,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD40..HH.2018.06.29.00.59.59,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.859,0.956,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.29.02.22.56,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.551,0.805,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT01..HH.2018.06.29.02.22.56,S,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.551,0.805,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT16..HH.2018.06.29.05.18.13,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.817,0.932,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.29.13.41.44,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.842,0.922,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.29.13.41.44,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.842,0.922,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.29.18.55.25,P,main,FUSE,AUTO_FUSE,3,True,True,0.864,0.959,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.29.18.55.25,S,main,FUSE,AUTO_FUSE,3,True,True,0.864,0.959,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.29.18.55.46,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.741,0.846,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.29.21.37.47,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.733,0.838,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.30.03.05.03,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.817,0.856,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.30.03.05.03,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.817,0.856,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.30.22.09.27,S,main,FUSE,AUTO_FUSE,3,True,True,0.836,0.888,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.30.03.41.12,P,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.954,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.06.30.03.41.12,S,main,FUSE,AUTO_FUSE,3,True,True,0.861,0.954,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.06.30.03.41.20,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.86,0.939,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD36..HH.2018.06.30.03.41.20,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.86,0.939,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.06.30.03.41.20,P,main,FUSE,AUTO_FUSE,3,True,True,0.821,0.947,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.06.30.11.21.06,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.861,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.06.30.11.21.06,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.861,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.15.22.30.17,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.85,0.929,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.06.19.13.54.29,P,main,FUSE,AUTO_FUSE,3,True,False,0.771,0.873,FUSE_CONSENSUS_CLUSTER
XO.LT04..HH.2018.06.19.13.54.29,S,main,FUSE,AUTO_FUSE,3,True,True,0.771,0.873,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.23.15.10.44,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.841,0.932,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT17..HH.2018.06.24.21.03.43,S,main,FUSE,AUTO_FUSE,3,True,True,0.784,0.869,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.26.19.40.45,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.767,0.874,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.26.19.40.45,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.767,0.874,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT09..HH.2018.06.27.22.25.46,P,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.944,FUSE_CONSENSUS_CLUSTER
XO.LT09..HH.2018.06.27.22.25.46,S,main,FUSE,AUTO_FUSE,3,True,False,0.851,0.944,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.06.27.22.26.10,S,holdout,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.573,0.899,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD38..HH.2018.06.28.19.05.54,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.65,0.953,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD38..HH.2018.06.28.19.05.54,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.853,0.953,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.01.05.03.57,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,False,False,0.786,0.869,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LA39..HH.2018.06.01.05.03.57,S,main,FUSE,AUTO_FUSE,3,True,True,0.786,0.881,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.01.17.07.48,S,main,FUSE,AUTO_FUSE,3,True,True,0.848,0.944,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.02.04.57.00,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.652,0.814,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.02.15.42.51,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.826,0.939,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.06.03.22.39.34,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.578,0.863,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT01..HH.2018.06.06.02.15.01,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,False,False,0.522,0.838,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LA33..HH.2018.06.07.09.25.10,P,main,FUSE,AUTO_FUSE,3,True,True,0.849,0.922,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.06.07.09.25.10,S,main,FUSE,AUTO_FUSE,3,True,True,0.849,0.922,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.08.06.22.04,P,main,FUSE,AUTO_FUSE,3,True,True,0.849,0.938,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.08.06.22.04,S,main,FUSE,AUTO_FUSE,3,False,False,0.849,0.938,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.10.05.24.39,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.334,0.737,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.10.09.11.42,S,holdout,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.788,0.837,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.05.03.55.20,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.821,0.893,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.06.09.29.04,S,main,FUSE,AUTO_FUSE,3,True,True,0.771,0.85,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.06.10.41.24,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.733,0.861,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.06.13.51.38,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.724,0.859,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.06.13.54.37,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.715,0.779,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA29..HH.2018.06.16.10.24.41,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.713,0.895,FUSE_CONSENSUS_CLUSTER
XO.LT13..HH.2018.06.16.10.24.26,P,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.947,FUSE_CONSENSUS_CLUSTER
XO.LT13..HH.2018.06.16.10.24.26,S,main,FUSE,AUTO_FUSE,3,True,False,0.856,0.947,FUSE_CONSENSUS_CLUSTER
XO.LD45..HH.2018.06.16.10.24.25,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,4,True,False,0.577,0.888,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD45..HH.2018.06.16.10.24.25,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.833,0.888,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA34..HH.2018.06.16.10.24.21,P,main,FUSE,AUTO_FUSE,3,True,True,0.854,0.953,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.06.16.10.24.21,S,main,FUSE,AUTO_FUSE,3,True,True,0.854,0.953,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.06.16.10.24.29,P,holdout,FUSE,AUTO_FUSE,2,True,True,0.832,0.857,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.17.05.47.57,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.712,0.795,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.06.19.16.54.03,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.769,0.807,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.20.09.27.13,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.647,0.886,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD40..HH.2018.06.20.12.34.19,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.385,0.811,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.15.09.47.11,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.726,0.823,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT01..HH.2018.06.15.09.47.11,S,main,FUSE,AUTO_FUSE,3,True,False,0.726,0.823,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.15.09.47.18,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.65,0.948,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.06.15.09.47.18,S,main,FUSE,AUTO_FUSE,3,True,False,0.852,0.948,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.15.09.47.29,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.816,0.916,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT07..HH.2018.06.21.04.29.40,P,main,FUSE,AUTO_FUSE,3,True,True,0.792,0.913,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.06.21.04.29.40,S,main,FUSE,AUTO_FUSE,3,True,True,0.792,0.913,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.06.22.16.31.13,P,main,FUSE,AUTO_FUSE,3,True,True,0.832,0.893,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.06.22.16.31.13,S,main,FUSE,AUTO_FUSE,3,True,True,0.832,0.893,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.06.22.16.31.39,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.837,0.926,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.23.03.56.47,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.801,0.86,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.06.23.08.23.45,P,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.949,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.06.23.08.23.45,S,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.949,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.06.24.13.36.09,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,True,False,0.423,0.747,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA21..HH.2018.06.25.11.14.34,P,main,FUSE,AUTO_FUSE,3,True,True,0.848,0.955,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.06.25.11.14.34,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,2,True,False,0.848,0.938,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.25.11.14.59,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.822,0.882,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT09..HH.2018.06.25.11.15.04,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.705,0.772,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA21..HH.2018.06.27.13.14.06,P,main,FUSE,AUTO_FUSE,3,True,True,0.849,0.947,FUSE_CONSENSUS_CLUSTER
XO.LA21..HH.2018.06.27.13.14.06,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.849,0.947,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD40..HH.2018.06.27.13.14.18,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.808,0.873,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.28.02.12.16,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.835,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.06.28.02.12.16,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.835,0.941,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD38..HH.2018.06.28.02.12.16,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.82,0.929,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.06.28.16.18.09,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.828,0.848,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT06..HH.2018.06.28.23.10.28,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.833,0.923,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT06..HH.2018.06.28.23.10.28,S,main,FUSE,AUTO_FUSE,3,True,True,0.833,0.923,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.06.29.02.18.17,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.787,0.819,INSUFFICIENT_EVIDENCE_FOR_SELECTION
